,brand.id,brand.name,gender,hasSimilarProducts,id,images.cutOut,images.model,isCustomizable,merchandiseLabelField,merchantId,priceInfo.currencyCode,priceInfo.discountLabel,priceInfo.finalPrice,priceInfo.formattedFinalPrice,priceInfo.formattedInitialPrice,priceInfo.initialPrice,priceInfo.isOnSale,shortDescription,stockTotal,product_category,modelimageNames,cutOutImages_path,modelImages_path
1739,48865,MSGM,women,True,14283358,https://cdn-images.farfetch-contents.com/14/28/33/58/14283358_20298184_300.jpg,https://cdn-images.farfetch-contents.com/14/28/33/58/14283358_20298189_300.jpg,False,NewSeason,11162,SGD,0,990,$990,$990,990,False,padded gilet-style coat,1,aokhoacdai,14283358_20298189_300.jpg,../input/farfetch-listings/cutout-img/cutout/14283358_20298184_300.jpg,../input/farfetch-listings/model-img/model/14283358_20298189_300.jpg
1740,48865,MSGM,women,True,14283263,https://cdn-images.farfetch-contents.com/14/28/32/63/14283263_20298135_300.jpg,https://cdn-images.farfetch-contents.com/14/28/32/63/14283263_20298140_300.jpg,False,NewSeason,11162,SGD,0,1150,"$1,150","$1,150",1150,False,oversized coat,1,aokhoacdai,14283263_20298140_300.jpg,../input/farfetch-listings/cutout-img/cutout/14283263_20298135_300.jpg,../input/farfetch-listings/model-img/model/14283263_20298140_300.jpg
1741,6717166,Paris Texas,women,True,14283132,https://cdn-images.farfetch-contents.com/14/28/31/32/14283132_20277186_300.jpg,https://cdn-images.farfetch-contents.com/14/28/31/32/14283132_20277187_300.jpg,False,NewSeason,9921,SGD,0,553,$553,$553,553,False,snake effect high heel boots,5,giaycode,14283132_20277187_300.jpg,../input/farfetch-listings/cutout-img/cutout/14283132_20277186_300.jpg,../input/farfetch-listings/model-img/model/14283132_20277187_300.jpg
1742,353940,Golden Goose,women,True,14281659,https://cdn-images.farfetch-contents.com/14/28/16/59/14281659_20276997_300.jpg,https://cdn-images.farfetch-contents.com/14/28/16/59/14281659_20277003_300.jpg,False,NewSeason,9921,SGD,0,1027,"$1,027","$1,027",1027,False,Wish Star boots,8,giaycode,14281659_20277003_300.jpg,../input/farfetch-listings/cutout-img/cutout/14281659_20276997_300.jpg,../input/farfetch-listings/model-img/model/14281659_20277003_300.jpg
1743,6764733,Roberto Festa,women,True,14280253,https://cdn-images.farfetch-contents.com/14/28/02/53/14280253_20231720_300.jpg,https://cdn-images.farfetch-contents.com/14/28/02/53/14280253_20231721_300.jpg,False,NewSeason,12034,SGD,0,301,$301,$301,301,False,New Claude pumps,4,giaycaogot,14280253_20231721_300.jpg,../input/farfetch-listings/cutout-img/cutout/14280253_20231720_300.jpg,../input/farfetch-listings/model-img/model/14280253_20231721_300.jpg
1744,6764733,Roberto Festa,women,True,14280108,https://cdn-images.farfetch-contents.com/14/28/01/08/14280108_20231716_300.jpg,https://cdn-images.farfetch-contents.com/14/28/01/08/14280108_20231717_300.jpg,False,NewSeason,12034,SGD,0,308,$308,$308,308,False,Fosca pumps,6,giaycaogot,14280108_20231717_300.jpg,../input/farfetch-listings/cutout-img/cutout/14280108_20231716_300.jpg,../input/farfetch-listings/model-img/model/14280108_20231717_300.jpg
1745,6764733,Roberto Festa,women,True,14280103,https://cdn-images.farfetch-contents.com/14/28/01/03/14280103_20231712_300.jpg,https://cdn-images.farfetch-contents.com/14/28/01/03/14280103_20231713_300.jpg,False,NewSeason,12034,SGD,0,442,$442,$442,442,False,varnished finish loafers,7,giaycode,14280103_20231713_300.jpg,../input/farfetch-listings/cutout-img/cutout/14280103_20231712_300.jpg,../input/farfetch-listings/model-img/model/14280103_20231713_300.jpg
1746,6764733,Roberto Festa,women,True,14280027,https://cdn-images.farfetch-contents.com/14/28/00/27/14280027_20231708_300.jpg,https://cdn-images.farfetch-contents.com/14/28/00/27/14280027_20231709_300.jpg,False,NewSeason,12034,SGD,0,308,$308,$308,308,False,New Claude pumps,7,giaycaogot,14280027_20231709_300.jpg,../input/farfetch-listings/cutout-img/cutout/14280027_20231708_300.jpg,../input/farfetch-listings/model-img/model/14280027_20231709_300.jpg
1747,3762671,Incentive! Cashmere,women,True,14280026,https://cdn-images.farfetch-contents.com/14/28/00/26/14280026_20272326_300.jpg,https://cdn-images.farfetch-contents.com/14/28/00/26/14280026_20272330_300.jpg,False,NewSeason,9388,SGD,0,940,$940,$940,940,False,turtle neck cashmere sweater,4,aolenni,14280026_20272330_300.jpg,../input/farfetch-listings/cutout-img/cutout/14280026_20272326_300.jpg,../input/farfetch-listings/model-img/model/14280026_20272330_300.jpg
1748,3762671,Incentive! Cashmere,women,True,14280008,https://cdn-images.farfetch-contents.com/14/28/00/08/14280008_20272308_300.jpg,https://cdn-images.farfetch-contents.com/14/28/00/08/14280008_20272311_300.jpg,False,NewSeason,9388,SGD,0,1255,"$1,255","$1,255",1255,False,rollneck cashmere sweater,3,aolenni,14280008_20272311_300.jpg,../input/farfetch-listings/cutout-img/cutout/14280008_20272308_300.jpg,../input/farfetch-listings/model-img/model/14280008_20272311_300.jpg
1749,18370,Balmain,women,True,14279974,https://cdn-images.farfetch-contents.com/14/27/99/74/14279974_20231701_300.jpg,https://cdn-images.farfetch-contents.com/14/27/99/74/14279974_20231702_300.jpg,False,NewSeason,12034,SGD,0,2354,"$2,354","$2,354",2354,False,cropped logo button trousers,3,quanaudai,14279974_20231702_300.jpg,../input/farfetch-listings/cutout-img/cutout/14279974_20231701_300.jpg,../input/farfetch-listings/model-img/model/14279974_20231702_300.jpg
1750,3762671,Incentive! Cashmere,women,True,14279855,https://cdn-images.farfetch-contents.com/14/27/98/55/14279855_20272291_300.jpg,https://cdn-images.farfetch-contents.com/14/27/98/55/14279855_20272293_300.jpg,False,NewSeason,9388,SGD,0,1085,"$1,085","$1,085",1085,False,wide v-neck cashmere sweater,4,aolenni,14279855_20272293_300.jpg,../input/farfetch-listings/cutout-img/cutout/14279855_20272291_300.jpg,../input/farfetch-listings/model-img/model/14279855_20272293_300.jpg
1751,3762671,Incentive! Cashmere,women,True,14279821,https://cdn-images.farfetch-contents.com/14/27/98/21/14279821_20272270_300.jpg,https://cdn-images.farfetch-contents.com/14/27/98/21/14279821_20272274_300.jpg,False,NewSeason,9388,SGD,0,1110,"$1,110","$1,110",1110,False,loose-fit cashmere sweater,3,aolenni,14279821_20272274_300.jpg,../input/farfetch-listings/cutout-img/cutout/14279821_20272270_300.jpg,../input/farfetch-listings/model-img/model/14279821_20272274_300.jpg
1752,3971,Sacai,women,True,14279679,https://cdn-images.farfetch-contents.com/14/27/96/79/14279679_20272255_300.jpg,https://cdn-images.farfetch-contents.com/14/27/96/79/14279679_20272256_300.jpg,False,NewSeason,9388,SGD,0,1571,"$1,571","$1,571",1571,False,plisse animal pattern skirt,3,vay,14279679_20272256_300.jpg,../input/farfetch-listings/cutout-img/cutout/14279679_20272255_300.jpg,../input/farfetch-listings/model-img/model/14279679_20272256_300.jpg
1753,3971,Sacai,women,True,14279567,https://cdn-images.farfetch-contents.com/14/27/95/67/14279567_20272223_300.jpg,https://cdn-images.farfetch-contents.com/14/27/95/67/14279567_20272225_300.jpg,False,NewSeason,10503,SGD,0,2685,"$2,685","$2,685",2685,False,layered blazer jacket,7,aokhoangan,14279567_20272225_300.jpg,../input/farfetch-listings/cutout-img/cutout/14279567_20272223_300.jpg,../input/farfetch-listings/model-img/model/14279567_20272225_300.jpg
1754,889006,Jacquemus,women,True,14279515,https://cdn-images.farfetch-contents.com/14/27/95/15/14279515_20312451_300.jpg,https://cdn-images.farfetch-contents.com/14/27/95/15/14279515_20312452_300.jpg,False,NewSeason,9446,SGD,0,1706,"$1,706","$1,706",1706,False,contrast knee-high boots,7,giaycode,14279515_20312452_300.jpg,../input/farfetch-listings/cutout-img/cutout/14279515_20312451_300.jpg,../input/farfetch-listings/model-img/model/14279515_20312452_300.jpg
1755,6717166,Paris Texas,women,True,14279504,https://cdn-images.farfetch-contents.com/14/27/95/04/14279504_20312447_300.jpg,https://cdn-images.farfetch-contents.com/14/27/95/04/14279504_20312448_300.jpg,False,NewSeason,9446,SGD,0,789,$789,$789,789,False,crocodile effect boots,7,giaycode,14279504_20312448_300.jpg,../input/farfetch-listings/cutout-img/cutout/14279504_20312447_300.jpg,../input/farfetch-listings/model-img/model/14279504_20312448_300.jpg
1756,15543,Stuart Weitzman,women,True,14279338,https://cdn-images.farfetch-contents.com/14/27/93/38/14279338_20312443_300.jpg,https://cdn-images.farfetch-contents.com/14/27/93/38/14279338_20312444_300.jpg,False,NewSeason,9959,SGD,0,1498,"$1,498","$1,498",1498,False,Lesley 75 over-the-knee boots,13,giaycode,14279338_20312444_300.jpg,../input/farfetch-listings/cutout-img/cutout/14279338_20312443_300.jpg,../input/farfetch-listings/model-img/model/14279338_20312444_300.jpg
1757,14185,J Brand,women,True,14279313,https://cdn-images.farfetch-contents.com/14/27/93/13/14279313_20300055_300.jpg,https://cdn-images.farfetch-contents.com/14/27/93/13/14279313_20300056_300.jpg,False,NewSeason,9446,SGD,0,596,$596,$596,596,False,Sukey High-Rise Wide-Leg Jeans,7,quanjean,14279313_20300056_300.jpg,../input/farfetch-listings/cutout-img/cutout/14279313_20300055_300.jpg,../input/farfetch-listings/model-img/model/14279313_20300056_300.jpg
1758,14185,J Brand,women,True,14279285,https://cdn-images.farfetch-contents.com/14/27/92/85/14279285_20300041_300.jpg,https://cdn-images.farfetch-contents.com/14/27/92/85/14279285_20300044_300.jpg,False,NewSeason,9206,SGD,0,596,$596,$596,596,False,Sukie straight-fit high-rise jeans,13,quanjean,14279285_20300044_300.jpg,../input/farfetch-listings/cutout-img/cutout/14279285_20300041_300.jpg,../input/farfetch-listings/model-img/model/14279285_20300044_300.jpg
1759,2747,Chloé,women,True,14278561,https://cdn-images.farfetch-contents.com/14/27/85/61/14278561_20299445_300.jpg,https://cdn-images.farfetch-contents.com/14/27/85/61/14278561_20299449_300.jpg,False,NewSeason,9134,SGD,0,1686,"$1,686","$1,686",1686,False,ankle boots,15,giaycode,14278561_20299449_300.jpg,../input/farfetch-listings/cutout-img/cutout/14278561_20299445_300.jpg,../input/farfetch-listings/model-img/model/14278561_20299449_300.jpg
1760,3971,Sacai,women,True,14277624,https://cdn-images.farfetch-contents.com/14/27/76/24/14277624_20272142_300.jpg,https://cdn-images.farfetch-contents.com/14/27/76/24/14277624_20272144_300.jpg,False,NewSeason,9388,SGD,0,640,$640,$640,640,False,pleated back structured T-shirt,4,aophong,14277624_20272144_300.jpg,../input/farfetch-listings/cutout-img/cutout/14277624_20272142_300.jpg,../input/farfetch-listings/model-img/model/14277624_20272144_300.jpg
1761,1664,Nike,women,True,14276967,https://cdn-images.farfetch-contents.com/14/27/69/67/14276967_20312419_300.jpg,https://cdn-images.farfetch-contents.com/14/27/69/67/14276967_20312420_300.jpg,False,NewSeason,9446,SGD,0,226,$226,$226,226,False,Zoom Fly 3 Rise sneakers,7,giaycode,14276967_20312420_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276967_20312419_300.jpg,../input/farfetch-listings/model-img/model/14276967_20312420_300.jpg
1762,3971,Sacai,women,True,14276756,https://cdn-images.farfetch-contents.com/14/27/67/56/14276756_20303451_300.jpg,https://cdn-images.farfetch-contents.com/14/27/67/56/14276756_20303457_300.jpg,False,NewSeason,9446,SGD,0,4297,"$4,297","$4,297",4297,False,knitted panel puffer jacket ,1,aokhoangan,14276756_20303457_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276756_20303451_300.jpg,../input/farfetch-listings/model-img/model/14276756_20303457_300.jpg
1763,3971,Sacai,women,True,14276708,https://cdn-images.farfetch-contents.com/14/27/67/08/14276708_20303422_300.jpg,https://cdn-images.farfetch-contents.com/14/27/67/08/14276708_20303425_300.jpg,False,NewSeason,9446,SGD,0,1561,"$1,561","$1,561",1561,False,patchwork pleated skirt ,1,vay,14276708_20303425_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276708_20303422_300.jpg,../input/farfetch-listings/model-img/model/14276708_20303425_300.jpg
1764,3971,Sacai,women,True,14276624,https://cdn-images.farfetch-contents.com/14/27/66/24/14276624_20303399_300.jpg,https://cdn-images.farfetch-contents.com/14/27/66/24/14276624_20303403_300.jpg,False,NewSeason,9446,SGD,0,1548,"$1,548","$1,548",1548,False,pleated lace skirt ,2,vay,14276624_20303403_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276624_20303399_300.jpg,../input/farfetch-listings/model-img/model/14276624_20303403_300.jpg
1765,3971,Sacai,women,True,14276584,https://cdn-images.farfetch-contents.com/14/27/65/84/14276584_20303373_300.jpg,https://cdn-images.farfetch-contents.com/14/27/65/84/14276584_20303376_300.jpg,False,NewSeason,9446,SGD,0,4268,"$4,268","$4,268",4268,False,double collar coat ,1,aokhoacdai,14276584_20303376_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276584_20303373_300.jpg,../input/farfetch-listings/model-img/model/14276584_20303376_300.jpg
1766,120150,Cartier,unisex,False,14276200,https://cdn-images.farfetch-contents.com/14/27/62/00/14276200_20234718_300.jpg,https://cdn-images.farfetch-contents.com/14/27/62/00/14276200_20234722_300.jpg,False,NewSeason,11054,SGD,0,1311,"$1,311","$1,311",1311,False,square shaped glasses,1,matkinh,14276200_20234722_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276200_20234718_300.jpg,../input/farfetch-listings/model-img/model/14276200_20234722_300.jpg
1767,120150,Cartier,unisex,False,14276199,https://cdn-images.farfetch-contents.com/14/27/61/99/14276199_20234699_300.jpg,https://cdn-images.farfetch-contents.com/14/27/61/99/14276199_20234702_300.jpg,False,NewSeason,11054,SGD,0,1138,"$1,138","$1,138",1138,False,round shaped glasses,1,matkinh,14276199_20234702_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276199_20234699_300.jpg,../input/farfetch-listings/model-img/model/14276199_20234702_300.jpg
1768,120150,Cartier,unisex,False,14276198,https://cdn-images.farfetch-contents.com/14/27/61/98/14276198_20234680_300.jpg,https://cdn-images.farfetch-contents.com/14/27/61/98/14276198_20234685_300.jpg,False,NewSeason,11054,SGD,0,1138,"$1,138","$1,138",1138,False,oval frame glasses,1,matkinh,14276198_20234685_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276198_20234680_300.jpg,../input/farfetch-listings/model-img/model/14276198_20234685_300.jpg
1769,120150,Cartier,unisex,False,14276196,https://cdn-images.farfetch-contents.com/14/27/61/96/14276196_20234634_300.jpg,https://cdn-images.farfetch-contents.com/14/27/61/96/14276196_20234640_300.jpg,False,NewSeason,11054,SGD,0,1359,"$1,359","$1,359",1359,False,round framed glasses,1,matkinh,14276196_20234640_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276196_20234634_300.jpg,../input/farfetch-listings/model-img/model/14276196_20234640_300.jpg
1770,120150,Cartier,unisex,False,14276195,https://cdn-images.farfetch-contents.com/14/27/61/95/14276195_20234613_300.jpg,https://cdn-images.farfetch-contents.com/14/27/61/95/14276195_20234617_300.jpg,False,NewSeason,11054,SGD,0,1359,"$1,359","$1,359",1359,False,round framed sunglasses,1,matkinh,14276195_20234617_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276195_20234613_300.jpg,../input/farfetch-listings/model-img/model/14276195_20234617_300.jpg
1771,120150,Cartier,unisex,False,14276194,https://cdn-images.farfetch-contents.com/14/27/61/94/14276194_20234587_300.jpg,https://cdn-images.farfetch-contents.com/14/27/61/94/14276194_20234593_300.jpg,False,NewSeason,11054,SGD,0,1359,"$1,359","$1,359",1359,False,cat-eye shaped sunglasses,1,matkinh,14276194_20234593_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276194_20234587_300.jpg,../input/farfetch-listings/model-img/model/14276194_20234593_300.jpg
1772,120150,Cartier,unisex,False,14276193,https://cdn-images.farfetch-contents.com/14/27/61/93/14276193_20234556_300.jpg,https://cdn-images.farfetch-contents.com/14/27/61/93/14276193_20234565_300.jpg,False,NewSeason,11054,SGD,0,1657,"$1,657","$1,657",1657,False,cat-eye shaped sunglasses,1,matkinh,14276193_20234565_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276193_20234556_300.jpg,../input/farfetch-listings/model-img/model/14276193_20234565_300.jpg
1773,120150,Cartier,unisex,False,14276192,https://cdn-images.farfetch-contents.com/14/27/61/92/14276192_20234524_300.jpg,https://cdn-images.farfetch-contents.com/14/27/61/92/14276192_20234534_300.jpg,False,NewSeason,11054,SGD,0,1248,"$1,248","$1,248",1248,False,square shaped sunglasses,1,matkinh,14276192_20234534_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276192_20234524_300.jpg,../input/farfetch-listings/model-img/model/14276192_20234534_300.jpg
1774,120150,Cartier,unisex,False,14276191,https://cdn-images.farfetch-contents.com/14/27/61/91/14276191_20234483_300.jpg,https://cdn-images.farfetch-contents.com/14/27/61/91/14276191_20234492_300.jpg,False,NewSeason,11054,SGD,0,1523,"$1,523","$1,523",1523,False,round framed sunglasses,1,matkinh,14276191_20234492_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276191_20234483_300.jpg,../input/farfetch-listings/model-img/model/14276191_20234492_300.jpg
1775,120150,Cartier,unisex,False,14276190,https://cdn-images.farfetch-contents.com/14/27/61/90/14276190_20234434_300.jpg,https://cdn-images.farfetch-contents.com/14/27/61/90/14276190_20234446_300.jpg,False,NewSeason,11054,SGD,0,1715,"$1,715","$1,715",1715,False,round framed sunglasses,1,matkinh,14276190_20234446_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276190_20234434_300.jpg,../input/farfetch-listings/model-img/model/14276190_20234446_300.jpg
1776,25354,Gucci,women,True,14276151,https://cdn-images.farfetch-contents.com/14/27/61/51/14276151_20303274_300.jpg,https://cdn-images.farfetch-contents.com/14/27/61/51/14276151_20303275_300.jpg,False,NewSeason,9446,SGD,0,5500,"$5,500","$5,500",5500,False,Interlocking G belted coat,1,aokhoacdai,14276151_20303275_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276151_20303274_300.jpg,../input/farfetch-listings/model-img/model/14276151_20303275_300.jpg
1777,8880,Kenzo,women,True,14276093,https://cdn-images.farfetch-contents.com/14/27/60/93/14276093_20289633_300.jpg,https://cdn-images.farfetch-contents.com/14/27/60/93/14276093_20289634_300.jpg,False,NewSeason,10218,SGD,0,301,$301,$301,301,False,embroidered logo T-shirt,5,aophong,14276093_20289634_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276093_20289633_300.jpg,../input/farfetch-listings/model-img/model/14276093_20289634_300.jpg
1778,8880,Kenzo,women,True,14276091,https://cdn-images.farfetch-contents.com/14/27/60/91/14276091_20289626_300.jpg,https://cdn-images.farfetch-contents.com/14/27/60/91/14276091_20289627_300.jpg,False,NewSeason,10218,SGD,0,759,$759,$759,759,False,embroidered logo sweatshirt,5,aolenni,14276091_20289627_300.jpg,../input/farfetch-listings/cutout-img/cutout/14276091_20289626_300.jpg,../input/farfetch-listings/model-img/model/14276091_20289627_300.jpg
1779,21103,Gianvito Rossi,women,True,14275641,https://cdn-images.farfetch-contents.com/14/27/56/41/14275641_20285784_300.jpg,https://cdn-images.farfetch-contents.com/14/27/56/41/14275641_20285791_300.jpg,False,NewSeason,9788,SGD,0,1712,"$1,712","$1,712",1712,False,ribbed boots,10,giaycode,14275641_20285791_300.jpg,../input/farfetch-listings/cutout-img/cutout/14275641_20285784_300.jpg,../input/farfetch-listings/model-img/model/14275641_20285791_300.jpg
1780,100377,Piazza Sempione,women,True,14275426,https://cdn-images.farfetch-contents.com/14/27/54/26/14275426_20282505_300.jpg,https://cdn-images.farfetch-contents.com/14/27/54/26/14275426_20282507_300.jpg,False,NewSeason,9446,SGD,0,553,$553,$553,553,False,check tailored trousers,4,quanaudai,14275426_20282507_300.jpg,../input/farfetch-listings/cutout-img/cutout/14275426_20282505_300.jpg,../input/farfetch-listings/model-img/model/14275426_20282507_300.jpg
1781,100377,Piazza Sempione,women,True,14275421,https://cdn-images.farfetch-contents.com/14/27/54/21/14275421_20278895_300.jpg,https://cdn-images.farfetch-contents.com/14/27/54/21/14275421_20278900_300.jpg,False,NewSeason,9446,SGD,0,624,$624,$624,624,False,striped tailored trousers,4,quanaudai,14275421_20278900_300.jpg,../input/farfetch-listings/cutout-img/cutout/14275421_20278895_300.jpg,../input/farfetch-listings/model-img/model/14275421_20278900_300.jpg
1782,100377,Piazza Sempione,women,True,14275412,https://cdn-images.farfetch-contents.com/14/27/54/12/14275412_20278870_300.jpg,https://cdn-images.farfetch-contents.com/14/27/54/12/14275412_20278872_300.jpg,False,NewSeason,9446,SGD,0,1256,"$1,256","$1,256",1256,False,check tailored blazer,4,aokhoacdai,14275412_20278872_300.jpg,../input/farfetch-listings/cutout-img/cutout/14275412_20278870_300.jpg,../input/farfetch-listings/model-img/model/14275412_20278872_300.jpg
1785,65143,Kolor,women,True,14274406,https://cdn-images.farfetch-contents.com/14/27/44/06/14274406_20252007_300.jpg,https://cdn-images.farfetch-contents.com/14/27/44/06/14274406_20252019_300.jpg,False,NewSeason,11084,SGD,0,1150,"$1,150","$1,150",1150,False,multipanel harness check shirt,2,aophong,14274406_20252019_300.jpg,../input/farfetch-listings/cutout-img/cutout/14274406_20252007_300.jpg,../input/farfetch-listings/model-img/model/14274406_20252019_300.jpg
1786,40010,Rag & Bone,women,True,14272585,https://cdn-images.farfetch-contents.com/14/27/25/85/14272585_20241600_300.jpg,https://cdn-images.farfetch-contents.com/14/27/25/85/14272585_20241603_300.jpg,False,NewSeason,9462,SGD,0,287,$287,$287,287,False,classic denim shorts,9,quanshort,14272585_20241603_300.jpg,../input/farfetch-listings/cutout-img/cutout/14272585_20241600_300.jpg,../input/farfetch-listings/model-img/model/14272585_20241603_300.jpg
1788,6499124,Miaou,women,True,14272526,https://cdn-images.farfetch-contents.com/14/27/25/26/14272526_20305985_300.jpg,https://cdn-images.farfetch-contents.com/14/27/25/26/14272526_20305986_300.jpg,False,NewSeason,10600,SGD,0,364,$364,$364,364,False,leopard Lex denim jacket,2,aokhoangan,14272526_20305986_300.jpg,../input/farfetch-listings/cutout-img/cutout/14272526_20305985_300.jpg,../input/farfetch-listings/model-img/model/14272526_20305986_300.jpg
1792,6499124,Miaou,women,True,14272414,https://cdn-images.farfetch-contents.com/14/27/24/14/14272414_20305935_300.jpg,https://cdn-images.farfetch-contents.com/14/27/24/14/14272414_20305936_300.jpg,False,NewSeason,10600,SGD,0,364,$364,$364,364,False,cow print Kai jacket,1,aokhoangan,14272414_20305936_300.jpg,../input/farfetch-listings/cutout-img/cutout/14272414_20305935_300.jpg,../input/farfetch-listings/model-img/model/14272414_20305936_300.jpg
1793,97193,Iceberg,women,True,14272165,https://cdn-images.farfetch-contents.com/14/27/21/65/14272165_20305928_300.jpg,https://cdn-images.farfetch-contents.com/14/27/21/65/14272165_20305929_300.jpg,False,NewSeason,10600,SGD,0,509,$509,$509,509,False,sequin stripe sweatshirt,2,aolenni,14272165_20305929_300.jpg,../input/farfetch-listings/cutout-img/cutout/14272165_20305928_300.jpg,../input/farfetch-listings/model-img/model/14272165_20305929_300.jpg
1794,858952,FRAME,women,True,14271774,https://cdn-images.farfetch-contents.com/14/27/17/74/14271774_20285672_300.jpg,https://cdn-images.farfetch-contents.com/14/27/17/74/14271774_20285677_300.jpg,False,NewSeason,9788,SGD,0,628,$628,$628,628,False,striped flared jeans,5,quanjean,14271774_20285677_300.jpg,../input/farfetch-listings/cutout-img/cutout/14271774_20285672_300.jpg,../input/farfetch-listings/model-img/model/14271774_20285677_300.jpg
1795,24017,R13,women,True,14270894,https://cdn-images.farfetch-contents.com/14/27/08/94/14270894_20282733_300.jpg,https://cdn-images.farfetch-contents.com/14/27/08/94/14270894_20282734_300.jpg,False,NewSeason,9689,SGD,0,1272,"$1,272","$1,272",1272,False,ruffled leopard print blouse,2,aocanh,14270894_20282734_300.jpg,../input/farfetch-listings/cutout-img/cutout/14270894_20282733_300.jpg,../input/farfetch-listings/model-img/model/14270894_20282734_300.jpg
1796,24017,R13,women,True,14270891,https://cdn-images.farfetch-contents.com/14/27/08/91/14270891_20282719_300.jpg,https://cdn-images.farfetch-contents.com/14/27/08/91/14270891_20282720_300.jpg,False,NewSeason,9689,SGD,0,1169,"$1,169","$1,169",1169,False,leopard print gathered skinny trousers,3,quanaudai,14270891_20282720_300.jpg,../input/farfetch-listings/cutout-img/cutout/14270891_20282719_300.jpg,../input/farfetch-listings/model-img/model/14270891_20282720_300.jpg
1797,8880,Kenzo,women,True,14270886,https://cdn-images.farfetch-contents.com/14/27/08/86/14270886_20282693_300.jpg,https://cdn-images.farfetch-contents.com/14/27/08/86/14270886_20307050_300.jpg,False,NewSeason,9689,SGD,0,1285,"$1,285","$1,285",1285,False,faux fur hooded jacket,4,aokhoangan,14270886_20307050_300.jpg,../input/farfetch-listings/cutout-img/cutout/14270886_20282693_300.jpg,../input/farfetch-listings/model-img/model/14270886_20307050_300.jpg
1798,8676,Levi's,women,True,14270785,https://cdn-images.farfetch-contents.com/14/27/07/85/14270785_20289619_300.jpg,https://cdn-images.farfetch-contents.com/14/27/07/85/14270785_20289620_300.jpg,False,NewSeason,10218,SGD,0,236,$236,$236,236,False,cropped denim jacket,17,aokhoangan,14270785_20289620_300.jpg,../input/farfetch-listings/cutout-img/cutout/14270785_20289619_300.jpg,../input/farfetch-listings/model-img/model/14270785_20289620_300.jpg
1801,10768029,Versace Jeans Couture,women,True,14270780,https://cdn-images.farfetch-contents.com/14/27/07/80/14270780_20268947_300.jpg,https://cdn-images.farfetch-contents.com/14/27/07/80/14270780_20268954_300.jpg,False,NewSeason,9319,SGD,0,398,$398,$398,398,False,oversized sweatshirt,5,aolenni,14270780_20268954_300.jpg,../input/farfetch-listings/cutout-img/cutout/14270780_20268947_300.jpg,../input/farfetch-listings/model-img/model/14270780_20268954_300.jpg
1802,2450,Balenciaga,women,True,14270573,https://cdn-images.farfetch-contents.com/14/27/05/73/14270573_20199429_300.jpg,https://cdn-images.farfetch-contents.com/14/27/05/73/14270573_20280386_300.jpg,False,NewSeason,10952,SGD,0,1175,"$1,175","$1,175",1175,False,Shopping phone bag on strap,41,daydeo,14270573_20280386_300.jpg,../input/farfetch-listings/cutout-img/cutout/14270573_20199429_300.jpg,../input/farfetch-listings/model-img/model/14270573_20280386_300.jpg
1803,1391420,Malone Souliers,women,True,14270095,https://cdn-images.farfetch-contents.com/14/27/00/95/14270095_20285602_300.jpg,https://cdn-images.farfetch-contents.com/14/27/00/95/14270095_20285609_300.jpg,False,NewSeason,9788,SGD,0,958,$958,$958,958,False,Maureen mules,7,giaycaogot,14270095_20285609_300.jpg,../input/farfetch-listings/cutout-img/cutout/14270095_20285602_300.jpg,../input/farfetch-listings/model-img/model/14270095_20285609_300.jpg
1804,9475308,Alevì,women,True,14269977,https://cdn-images.farfetch-contents.com/14/26/99/77/14269977_20285574_300.jpg,https://cdn-images.farfetch-contents.com/14/26/99/77/14269977_20285583_300.jpg,False,NewSeason,9788,SGD,0,1102,"$1,102","$1,102",1102,False,pump sandals,7,dep,14269977_20285583_300.jpg,../input/farfetch-listings/cutout-img/cutout/14269977_20285574_300.jpg,../input/farfetch-listings/model-img/model/14269977_20285583_300.jpg
1805,9475308,Alevì,women,True,14269941,https://cdn-images.farfetch-contents.com/14/26/99/41/14269941_20285545_300.jpg,https://cdn-images.farfetch-contents.com/14/26/99/41/14269941_20285552_300.jpg,False,NewSeason,9788,SGD,0,933,$933,$933,933,False,mid-heel pumps,7,giaycaogot,14269941_20285552_300.jpg,../input/farfetch-listings/cutout-img/cutout/14269941_20285545_300.jpg,../input/farfetch-listings/model-img/model/14269941_20285552_300.jpg
